tile_ID,geometry,position
268,"POLYGON ((-76.98504760738209 38.91056037311766, -76.98504760738209 38.917550066233616, -76.97606445454089 38.917550066233616, -76.97606445454089 38.91056037311766, -76.98504760738209 38.91056037311766))","[15, 17]"
269,"POLYGON ((-76.98504760738209 38.917550066233616, -76.98504760738209 38.92453907094813, -76.97606445454089 38.92453907094813, -76.97606445454089 38.917550066233616, -76.98504760738209 38.917550066233616))","[15, 18]"
270,"POLYGON ((-76.98504760738209 38.92453907094813, -76.98504760738209 38.93152738722498, -76.97606445454089 38.93152738722498, -76.97606445454089 38.92453907094813, -76.98504760738209 38.92453907094813))","[15, 19]"
271,"POLYGON ((-76.98504760738209 38.93152738722498, -76.98504760738209 38.938515015028074, -76.97606445454089 38.938515015028074, -76.97606445454089 38.93152738722498, -76.98504760738209 38.93152738722498))","[15, 20]"
272,"POLYGON ((-76.98504760738209 38.938515015028074, -76.98504760738209 38.94550195432127, -76.97606445454089 38.94550195432127, -76.97606445454089 38.938515015028074, -76.98504760738209 38.938515015028074))","[15, 21]"
273,"POLYGON ((-76.98504760738209 38.94550195432127, -76.98504760738209 38.95248820506855, -76.97606445454089 38.95248820506855, -76.97606445454089 38.94550195432127, -76.98504760738209 38.94550195432127))","[15, 22]"
274,"POLYGON ((-76.97606445454089 38.84062558786984, -76.97606445454089 38.847622163000544, -76.9670813016997 38.847622163000544, -76.9670813016997 38.84062558786984, -76.97606445454089 38.84062558786984))","[16, 7]"
275,"POLYGON ((-76.97606445454089 38.847622163000544, -76.97606445454089 38.85461805009407, -76.9670813016997 38.85461805009407, -76.9670813016997 38.847622163000544, -76.97606445454089 38.847622163000544))","[16, 8]"
276,"POLYGON ((-76.97606445454089 38.85461805009407, -76.97606445454089 38.86161324911378, -76.9670813016997 38.86161324911378, -76.9670813016997 38.85461805009407, -76.97606445454089 38.85461805009407))","[16, 9]"
277,"POLYGON ((-76.97606445454089 38.86161324911378, -76.97606445454089 38.868607760023096, -76.9670813016997 38.868607760023096, -76.9670813016997 38.86161324911378, -76.97606445454089 38.86161324911378))","[16, 10]"
278,"POLYGON ((-76.97606445454089 38.868607760023096, -76.97606445454089 38.875601582785485, -76.9670813016997 38.875601582785485, -76.9670813016997 38.868607760023096, -76.97606445454089 38.868607760023096))","[16, 11]"
279,"POLYGON ((-76.97606445454089 38.875601582785485, -76.97606445454089 38.88259471736445, -76.9670813016997 38.88259471736445, -76.9670813016997 38.875601582785485, -76.97606445454089 38.875601582785485))","[16, 12]"
280,"POLYGON ((-76.97606445454089 38.88259471736445, -76.97606445454089 38.88958716372352, -76.9670813016997 38.88958716372352, -76.9670813016997 38.88259471736445, -76.97606445454089 38.88259471736445))","[16, 13]"
281,"POLYGON ((-76.97606445454089 38.88958716372352, -76.97606445454089 38.89657892182632, -76.9670813016997 38.89657892182632, -76.9670813016997 38.88958716372352, -76.97606445454089 38.88958716372352))","[16, 14]"
282,"POLYGON ((-76.97606445454089 38.89657892182632, -76.97606445454089 38.90356999163647, -76.9670813016997 38.90356999163647, -76.9670813016997 38.89657892182632, -76.97606445454089 38.89657892182632))","[16, 15]"
283,"POLYGON ((-76.97606445454089 38.90356999163647, -76.97606445454089 38.91056037311766, -76.9670813016997 38.91056037311766, -76.9670813016997 38.90356999163647, -76.97606445454089 38.90356999163647))","[16, 16]"
284,"POLYGON ((-76.97606445454089 38.91056037311766, -76.97606445454089 38.917550066233616, -76.9670813016997 38.917550066233616, -76.9670813016997 38.91056037311766, -76.97606445454089 38.91056037311766))","[16, 17]"
285,"POLYGON ((-76.97606445454089 38.917550066233616, -76.97606445454089 38.92453907094813, -76.9670813016997 38.92453907094813, -76.9670813016997 38.917550066233616, -76.97606445454089 38.917550066233616))","[16, 18]"
286,"POLYGON ((-76.97606445454089 38.92453907094813, -76.97606445454089 38.93152738722498, -76.9670813016997 38.93152738722498, -76.9670813016997 38.92453907094813, -76.97606445454089 38.92453907094813))","[16, 19]"
287,"POLYGON ((-76.97606445454089 38.93152738722498, -76.97606445454089 38.938515015028074, -76.9670813016997 38.938515015028074, -76.9670813016997 38.93152738722498, -76.97606445454089 38.93152738722498))","[16, 20]"
288,"POLYGON ((-76.97606445454089 38.938515015028074, -76.97606445454089 38.94550195432127, -76.9670813016997 38.94550195432127, -76.9670813016997 38.938515015028074, -76.97606445454089 38.938515015028074))","[16, 21]"
289,"POLYGON ((-76.9670813016997 38.847622163000544, -76.9670813016997 38.85461805009407, -76.9580981488585 38.85461805009407, -76.9580981488585 38.847622163000544, -76.9670813016997 38.847622163000544))","[17, 8]"
290,"POLYGON ((-76.9670813016997 38.85461805009407, -76.9670813016997 38.86161324911378, -76.9580981488585 38.86161324911378, -76.9580981488585 38.85461805009407, -76.9670813016997 38.85461805009407))","[17, 9]"
291,"POLYGON ((-76.9670813016997 38.86161324911378, -76.9670813016997 38.868607760023096, -76.9580981488585 38.868607760023096, -76.9580981488585 38.86161324911378, -76.9670813016997 38.86161324911378))","[17, 10]"
292,"POLYGON ((-76.9670813016997 38.868607760023096, -76.9670813016997 38.875601582785485, -76.9580981488585 38.875601582785485, -76.9580981488585 38.868607760023096, -76.9670813016997 38.868607760023096))","[17, 11]"
293,"POLYGON ((-76.9670813016997 38.875601582785485, -76.9670813016997 38.88259471736445, -76.9580981488585 38.88259471736445, -76.9580981488585 38.875601582785485, -76.9670813016997 38.875601582785485))","[17, 12]"
294,"POLYGON ((-76.9670813016997 38.88259471736445, -76.9670813016997 38.88958716372352, -76.9580981488585 38.88958716372352, -76.9580981488585 38.88259471736445, -76.9670813016997 38.88259471736445))","[17, 13]"
295,"POLYGON ((-76.9670813016997 38.88958716372352, -76.9670813016997 38.89657892182632, -76.9580981488585 38.89657892182632, -76.9580981488585 38.88958716372352, -76.9670813016997 38.88958716372352))","[17, 14]"
296,"POLYGON ((-76.9670813016997 38.89657892182632, -76.9670813016997 38.90356999163647, -76.9580981488585 38.90356999163647, -76.9580981488585 38.89657892182632, -76.9670813016997 38.89657892182632))","[17, 15]"
297,"POLYGON ((-76.9670813016997 38.90356999163647, -76.9670813016997 38.91056037311766, -76.9580981488585 38.91056037311766, -76.9580981488585 38.90356999163647, -76.9670813016997 38.90356999163647))","[17, 16]"
298,"POLYGON ((-76.9670813016997 38.91056037311766, -76.9670813016997 38.917550066233616, -76.9580981488585 38.917550066233616, -76.9580981488585 38.91056037311766, -76.9670813016997 38.91056037311766))","[17, 17]"
299,"POLYGON ((-76.9670813016997 38.917550066233616, -76.9670813016997 38.92453907094813, -76.9580981488585 38.92453907094813, -76.9580981488585 38.917550066233616, -76.9670813016997 38.917550066233616))","[17, 18]"
300,"POLYGON ((-76.9670813016997 38.92453907094813, -76.9670813016997 38.93152738722498, -76.9580981488585 38.93152738722498, -76.9580981488585 38.92453907094813, -76.9670813016997 38.92453907094813))","[17, 19]"
301,"POLYGON ((-76.9670813016997 38.93152738722498, -76.9670813016997 38.938515015028074, -76.9580981488585 38.938515015028074, -76.9580981488585 38.93152738722498, -76.9670813016997 38.93152738722498))","[17, 20]"
302,"POLYGON ((-76.9580981488585 38.85461805009407, -76.9580981488585 38.86161324911378, -76.94911499601729 38.86161324911378, -76.94911499601729 38.85461805009407, -76.9580981488585 38.85461805009407))","[18, 9]"
303,"POLYGON ((-76.9580981488585 38.86161324911378, -76.9580981488585 38.868607760023096, -76.94911499601729 38.868607760023096, -76.94911499601729 38.86161324911378, -76.9580981488585 38.86161324911378))","[18, 10]"
304,"POLYGON ((-76.9580981488585 38.868607760023096, -76.9580981488585 38.875601582785485, -76.94911499601729 38.875601582785485, -76.94911499601729 38.868607760023096, -76.9580981488585 38.868607760023096))","[18, 11]"
305,"POLYGON ((-76.9580981488585 38.875601582785485, -76.9580981488585 38.88259471736445, -76.94911499601729 38.88259471736445, -76.94911499601729 38.875601582785485, -76.9580981488585 38.875601582785485))","[18, 12]"
306,"POLYGON ((-76.9580981488585 38.88259471736445, -76.9580981488585 38.88958716372352, -76.94911499601729 38.88958716372352, -76.94911499601729 38.88259471736445, -76.9580981488585 38.88259471736445))","[18, 13]"
307,"POLYGON ((-76.9580981488585 38.88958716372352, -76.9580981488585 38.89657892182632, -76.94911499601729 38.89657892182632, -76.94911499601729 38.88958716372352, -76.9580981488585 38.88958716372352))","[18, 14]"
308,"POLYGON ((-76.9580981488585 38.89657892182632, -76.9580981488585 38.90356999163647, -76.94911499601729 38.90356999163647, -76.94911499601729 38.89657892182632, -76.9580981488585 38.89657892182632))","[18, 15]"
309,"POLYGON ((-76.9580981488585 38.90356999163647, -76.9580981488585 38.91056037311766, -76.94911499601729 38.91056037311766, -76.94911499601729 38.90356999163647, -76.9580981488585 38.90356999163647))","[18, 16]"
310,"POLYGON ((-76.9580981488585 38.91056037311766, -76.9580981488585 38.917550066233616, -76.94911499601729 38.917550066233616, -76.94911499601729 38.91056037311766, -76.9580981488585 38.91056037311766))","[18, 17]"
311,"POLYGON ((-76.9580981488585 38.917550066233616, -76.9580981488585 38.92453907094813, -76.94911499601729 38.92453907094813, -76.94911499601729 38.917550066233616, -76.9580981488585 38.917550066233616))","[18, 18]"
312,"POLYGON ((-76.9580981488585 38.92453907094813, -76.9580981488585 38.93152738722498, -76.94911499601729 38.93152738722498, -76.94911499601729 38.92453907094813, -76.9580981488585 38.92453907094813))","[18, 19]"
313,"POLYGON ((-76.94911499601729 38.86161324911378, -76.94911499601729 38.868607760023096, -76.94013184317609 38.868607760023096, -76.94013184317609 38.86161324911378, -76.94911499601729 38.86161324911378))","[19, 10]"
314,"POLYGON ((-76.94911499601729 38.868607760023096, -76.94911499601729 38.875601582785485, -76.94013184317609 38.875601582785485, -76.94013184317609 38.868607760023096, -76.94911499601729 38.868607760023096))","[19, 11]"
315,"POLYGON ((-76.94911499601729 38.875601582785485, -76.94911499601729 38.88259471736445, -76.94013184317609 38.88259471736445, -76.94013184317609 38.875601582785485, -76.94911499601729 38.875601582785485))","[19, 12]"
316,"POLYGON ((-76.94911499601729 38.88259471736445, -76.94911499601729 38.88958716372352, -76.94013184317609 38.88958716372352, -76.94013184317609 38.88259471736445, -76.94911499601729 38.88259471736445))","[19, 13]"
317,"POLYGON ((-76.94911499601729 38.88958716372352, -76.94911499601729 38.89657892182632, -76.94013184317609 38.89657892182632, -76.94013184317609 38.88958716372352, -76.94911499601729 38.88958716372352))","[19, 14]"
318,"POLYGON ((-76.94911499601729 38.89657892182632, -76.94911499601729 38.90356999163647, -76.94013184317609 38.90356999163647, -76.94013184317609 38.89657892182632, -76.94911499601729 38.89657892182632))","[19, 15]"
319,"POLYGON ((-76.94911499601729 38.90356999163647, -76.94911499601729 38.91056037311766, -76.94013184317609 38.91056037311766, -76.94013184317609 38.90356999163647, -76.94911499601729 38.90356999163647))","[19, 16]"
320,"POLYGON ((-76.94911499601729 38.91056037311766, -76.94911499601729 38.917550066233616, -76.94013184317609 38.917550066233616, -76.94013184317609 38.91056037311766, -76.94911499601729 38.91056037311766))","[19, 17]"
321,"POLYGON ((-76.94911499601729 38.917550066233616, -76.94911499601729 38.92453907094813, -76.94013184317609 38.92453907094813, -76.94013184317609 38.917550066233616, -76.94911499601729 38.917550066233616))","[19, 18]"
322,"POLYGON ((-76.94013184317609 38.868607760023096, -76.94013184317609 38.875601582785485, -76.93114869033491 38.875601582785485, -76.93114869033491 38.868607760023096, -76.94013184317609 38.868607760023096))","[20, 11]"
323,"POLYGON ((-76.94013184317609 38.875601582785485, -76.94013184317609 38.88259471736445, -76.93114869033491 38.88259471736445, -76.93114869033491 38.875601582785485, -76.94013184317609 38.875601582785485))","[20, 12]"
324,"POLYGON ((-76.94013184317609 38.88259471736445, -76.94013184317609 38.88958716372352, -76.93114869033491 38.88958716372352, -76.93114869033491 38.88259471736445, -76.94013184317609 38.88259471736445))","[20, 13]"
325,"POLYGON ((-76.94013184317609 38.88958716372352, -76.94013184317609 38.89657892182632, -76.93114869033491 38.89657892182632, -76.93114869033491 38.88958716372352, -76.94013184317609 38.88958716372352))","[20, 14]"
326,"POLYGON ((-76.94013184317609 38.89657892182632, -76.94013184317609 38.90356999163647, -76.93114869033491 38.90356999163647, -76.93114869033491 38.89657892182632, -76.94013184317609 38.89657892182632))","[20, 15]"
327,"POLYGON ((-76.94013184317609 38.90356999163647, -76.94013184317609 38.91056037311766, -76.93114869033491 38.91056037311766, -76.93114869033491 38.90356999163647, -76.94013184317609 38.90356999163647))","[20, 16]"
328,"POLYGON ((-76.94013184317609 38.91056037311766, -76.94013184317609 38.917550066233616, -76.93114869033491 38.917550066233616, -76.93114869033491 38.91056037311766, -76.94013184317609 38.91056037311766))","[20, 17]"
329,"POLYGON ((-76.93114869033491 38.875601582785485, -76.93114869033491 38.88259471736445, -76.92216553749371 38.88259471736445, -76.92216553749371 38.875601582785485, -76.93114869033491 38.875601582785485))","[21, 12]"
330,"POLYGON ((-76.93114869033491 38.88259471736445, -76.93114869033491 38.88958716372352, -76.92216553749371 38.88958716372352, -76.92216553749371 38.88259471736445, -76.93114869033491 38.88259471736445))","[21, 13]"
331,"POLYGON ((-76.93114869033491 38.88958716372352, -76.93114869033491 38.89657892182632, -76.92216553749371 38.89657892182632, -76.92216553749371 38.88958716372352, -76.93114869033491 38.88958716372352))","[21, 14]"
332,"POLYGON ((-76.93114869033491 38.89657892182632, -76.93114869033491 38.90356999163647, -76.92216553749371 38.90356999163647, -76.92216553749371 38.89657892182632, -76.93114869033491 38.89657892182632))","[21, 15]"
333,"POLYGON ((-76.93114869033491 38.90356999163647, -76.93114869033491 38.91056037311766, -76.92216553749371 38.91056037311766, -76.92216553749371 38.90356999163647, -76.93114869033491 38.90356999163647))","[21, 16]"
334,"POLYGON ((-76.92216553749371 38.88259471736445, -76.92216553749371 38.88958716372352, -76.91318238465252 38.88958716372352, -76.91318238465252 38.88259471736445, -76.92216553749371 38.88259471736445))","[22, 13]"
335,"POLYGON ((-76.92216553749371 38.88958716372352, -76.92216553749371 38.89657892182632, -76.91318238465252 38.89657892182632, -76.91318238465252 38.88958716372352, -76.92216553749371 38.88958716372352))","[22, 14]"
336,"POLYGON ((-76.92216553749371 38.89657892182632, -76.92216553749371 38.90356999163647, -76.91318238465252 38.90356999163647, -76.91318238465252 38.89657892182632, -76.92216553749371 38.89657892182632))","[22, 15]"
337,"POLYGON ((-76.91318238465252 38.88958716372352, -76.91318238465252 38.89657892182632, -76.90419923181132 38.89657892182632, -76.90419923181132 38.88958716372352, -76.91318238465252 38.88958716372352))","[23, 14]"
